2026-04-10 16:20:14 | INFO | Successfully saved batch 20 (1000 records) to /workspace/data/bronze/chicago/batch_20.json
2026-04-10 16:20:24 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:20:25 | INFO | Successfully saved batch 21 (1000 records) to /workspace/data/bronze/chicago/batch_21.json
2026-04-10 16:20:54 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:20:55 | INFO | Successfully saved batch 22 (1000 records) to /workspace/data/bronze/chicago/batch_22.json
2026-04-10 16:21:36 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:21:37 | INFO | Successfully saved batch 23 (1000 records) to /workspace/data/bronze/chicago/batch_23.json
2026-04-10 16:22:15 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:22:16 | INFO | Successfully saved batch 24 (1000 records) to /workspace/data/bronze/chicago/batch_24.json
2026-04-10 16:22:25 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:22:29 | INFO | Successfully saved batch 25 (1000 records) to /workspace/data/bronze/chicago/batch_25.json
2026-04-10 16:22:37 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:22:39 | INFO | Successfully saved batch 26 (1000 records) to /workspace/data/bronze/chicago/batch_26.json
2026-04-10 16:22:45 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:22:47 | INFO | Successfully saved batch 27 (1000 records) to /workspace/data/bronze/chicago/batch_27.json
2026-04-10 16:22:52 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:22:54 | INFO | Successfully saved batch 28 (1000 records) to /workspace/data/bronze/chicago/batch_28.json
2026-04-10 16:23:01 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:23:01 | INFO | Successfully saved batch 29 (1000 records) to /workspace/data/bronze/chicago/batch_29.json
2026-04-10 16:23:08 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:23:09 | INFO | Successfully saved batch 30 (1000 records) to /workspace/data/bronze/chicago/batch_30.json
